id,observed_on,time_observed_at,time_zone,user_id,user_name,created_at,updated_at,quality_grade,license,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
97826221,9/24/21,2021-09-24 20:43:00 UTC,Mountain Time (US & Canada),88044,BioBlitz,2021-10-10 21:38:33 UTC,2024-06-27 06:11:38 UTC,research,CC-BY-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/162757828/medium.jpeg,,Panorama Ridge,1,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.30264882,-116.1005996,632,,,,632,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
97833431,10/7/21,2021-10-07 22:32:49 UTC,Pacific Time (US & Canada),1261924,Angela,2021-10-10 22:39:37 UTC,2021-10-10 22:45:00 UTC,research,,https://static.inaturalist.org/photos/162771325/medium.jpeg,,,1,0,FALSE,2,"Skagit County, WA, USA",48.554813,-120.7046345,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
97833494,10/6/21,2021-10-06 19:59:22 UTC,Pacific Time (US & Canada),1261924,Angela,2021-10-10 22:40:14 UTC,2022-04-19 12:19:16 UTC,research,,https://static.inaturalist.org/photos/162771467/medium.jpeg,,,1,0,FALSE,2,"Leavenworth, WA 98826, USA",47.4616802,-120.9399641,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
97860631,9/17/20,2020-09-17 22:58:13 UTC,Pacific Time (US & Canada),5109034,,2021-10-11 03:29:06 UTC,2021-10-13 00:51:32 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/162822945/medium.jpg,,,2,0,FALSE,3,"Kootenay National Park, Harrogate, BC, CA",51.28809396,-116.1710496,147508,,,,147508,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98292114,9/29/21,2021-09-29 17:30:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-15 17:13:23 UTC,2021-10-15 17:22:48 UTC,research,,https://static.inaturalist.org/photos/163609659/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.770176,-115.336004,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98292121,9/29/21,2021-09-29 17:41:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-15 17:13:26 UTC,2021-10-15 17:24:07 UTC,research,,https://static.inaturalist.org/photos/163610212/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.767687,-115.335181,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98292122,9/29/21,2021-09-29 18:00:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-15 17:13:27 UTC,2021-10-15 17:23:08 UTC,research,,https://static.inaturalist.org/photos/163611795/medium.jpeg,,,1,0,FALSE,,"Peter Lougheed, Division No. 15, Alberta, Canada",50.7647655,-115.3329445,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98434613,9/24/21,2021-09-24 16:14:00 UTC,Pacific Time (US & Canada),104905,Joan Septembre,2021-10-16 23:38:15 UTC,2021-11-22 05:51:55 UTC,research,CC-BY-NC-ND,https://static.inaturalist.org/photos/163882340/medium.jpg,,,2,0,FALSE,,"East Kootenay, BC, Canada",51.05865516,-116.1396559,547,,,,547,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98435167,9/25/21,2021-09-25 18:00:00 UTC,Pacific Time (US & Canada),104905,Joan Septembre,2021-10-16 23:46:00 UTC,2021-11-07 04:05:49 UTC,research,CC-BY-NC-ND,https://static.inaturalist.org/photos/163883623/medium.jpg,,,1,0,FALSE,,"Columbia-Shuswap, BC, Canada",51.34294866,-116.3208307,334,,,,334,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98539014,10/1/21,2021-10-01 18:37:08 UTC,Pacific Time (US & Canada),4925076,,2021-10-17 21:14:57 UTC,2022-04-19 12:17:22 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/164082057/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Mazama, WA, US",48.69362167,-120.706445,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98572179,10/13/21,2021-10-13 21:03:00 UTC,Hawaii,916839,Leshell,2021-10-18 03:04:56 UTC,2023-07-08 06:46:32 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/164145349/medium.jpeg,,,1,0,FALSE,,"Chelan, Washington, United States",48.50878,-120.7547531,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98576337,9/16/20,2020-09-16 14:54:00 UTC,UTC,1008203,Bio Bro,2021-10-18 04:00:18 UTC,2024-06-27 06:11:33 UTC,research,,https://static.inaturalist.org/photos/164153022/medium.jpg,,,1,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",51.32135445,-116.2361167,61,,,,61,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98614393,9/29/21,2021-09-29 18:37:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 16:00:59 UTC,2021-10-19 15:33:07 UTC,research,,https://static.inaturalist.org/photos/164216196/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.76199625,-115.3355151,100,,,,100,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98614399,9/29/21,2021-09-29 18:35:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 16:01:01 UTC,2021-10-19 15:34:33 UTC,research,,https://static.inaturalist.org/photos/164216420/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.75987238,-115.3353276,50,,,,50,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98614400,9/29/21,2021-09-29 18:36:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 16:01:01 UTC,2021-10-19 15:35:05 UTC,research,,https://static.inaturalist.org/photos/164216547/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.76241482,-115.3334169,100,,,,100,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98614405,9/29/21,2021-09-29 18:41:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 16:01:02 UTC,2021-10-19 15:35:17 UTC,research,,https://static.inaturalist.org/photos/164217149/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.7597,-115.331409,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98614411,9/29/21,2021-09-29 19:20:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 16:01:04 UTC,2021-10-19 02:13:14 UTC,research,,https://static.inaturalist.org/photos/164219763/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.75070966,-115.3258233,100,,,,100,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98650912,9/29/21,2021-09-29 19:56:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 22:40:44 UTC,2021-10-19 02:07:46 UTC,research,,https://static.inaturalist.org/photos/164289109/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.755324,-115.329063,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98654277,9/29/21,2021-09-29 20:25:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 23:21:43 UTC,2021-10-19 02:03:30 UTC,research,,https://static.inaturalist.org/photos/164294101/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.76288197,-115.3315672,15,,,,15,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98654278,9/29/21,2021-09-29 20:32:00 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-10-18 23:21:43 UTC,2021-10-19 02:03:21 UTC,research,,https://static.inaturalist.org/photos/164294283/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.76576724,-115.3325521,31,,,,31,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98808342,10/20/21,2021-10-20 17:53:00 UTC,Arizona,76726,Chris Rohrer,2021-10-20 17:53:42 UTC,2022-04-19 12:16:28 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/164592242/medium.jpg,,,1,0,FALSE,,"Hart's Pass Campground, Washington 98833, USA",48.7205416,-120.669794,1431,,,,1431,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
98808407,10/16/21,2021-10-16 19:36:00 UTC,Arizona,76726,Chris Rohrer,2021-10-20 17:54:52 UTC,2022-04-19 12:06:21 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/164592411/medium.jpeg,,,1,0,FALSE,,"Hart's Pass Campground, Washington 98833, USA",48.7205416,-120.669794,1431,,,,1431,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
99150323,10/21/21,2021-10-21 21:10:15 UTC,Pacific Time (US & Canada),2570539,Elisa Weiss,2021-10-23 23:47:05 UTC,2022-07-19 06:12:59 UTC,research,,https://static.inaturalist.org/photos/165392428/medium.jpg,,,1,0,FALSE,3,"North Cascades National Park, Stehekin, WA, US",48.50111333,-120.7675467,8,,,,8,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
99155144,10/23/21,2021-10-23 18:58:44 UTC,Pacific Time (US & Canada),3352889,,2021-10-24 00:37:43 UTC,2021-10-25 21:04:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/165233599/medium.jpeg,,,1,0,FALSE,2,"Chelan County, US-WA, US",47.45955243,-120.935989,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
99380136,10/2/21,2021-10-02 17:31:00 UTC,Pacific Time (US & Canada),1429048,rebecca bachman,2021-10-25 19:50:43 UTC,2023-01-27 22:07:20 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/165653039/medium.jpeg,,,2,0,FALSE,,"Chelan County, WA, USA",47.48316111,-120.795775,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
99686964,9/19/21,2021-09-19 22:23:51 UTC,Pacific Time (US & Canada),350245,Mark Robinson,2021-10-29 06:54:37 UTC,2022-04-19 12:01:09 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/166234004/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Stehekin, WA, US",48.50982167,-120.6669833,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
99686988,9/19/21,2021-09-19 21:04:30 UTC,Pacific Time (US & Canada),350245,Mark Robinson,2021-10-29 06:55:10 UTC,2021-10-29 16:51:25 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/166234042/medium.jpg,,,1,0,FALSE,3,"Okanogan - Wenatchee National Forest, Stehekin, WA, US",48.51273,-120.665755,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
101693055,9/26/21,2021-09-26 20:08:00 UTC,Mountain Time (US & Canada),449500,Blake Weis,2021-11-22 09:07:52 UTC,2021-11-22 13:20:13 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/169848865/medium.jpg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.82946923,-115.3668308,147,,,,147,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102064895,10/9/21,2021-10-09 20:38:00 UTC,Pacific Time (US & Canada),515751,Brian Starzomski,2021-11-28 05:57:03 UTC,2021-11-28 16:23:00 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/170542481/medium.jpeg,,,1,0,FALSE,,"E.C. Manning, Fraser Valley, British Columbia, Canada",49.026825,-120.829895,9,,,,9,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102064899,10/9/21,2021-10-09 20:08:00 UTC,Pacific Time (US & Canada),515751,Brian Starzomski,2021-11-28 05:57:04 UTC,2021-11-28 16:22:51 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/170542562/medium.jpeg,,,1,0,FALSE,,"E.C. Manning, Fraser Valley, British Columbia, Canada",49.026245,-120.830307,30,,,,30,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102064901,10/9/21,2021-10-09 20:01:00 UTC,Pacific Time (US & Canada),515751,Brian Starzomski,2021-11-28 05:57:05 UTC,2021-11-28 16:22:46 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/170542568/medium.jpeg,,,1,0,FALSE,,"E.C. Manning, Fraser Valley, British Columbia, Canada",49.027042,-120.829842,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102064903,10/9/21,2021-10-09 19:57:00 UTC,Pacific Time (US & Canada),515751,Brian Starzomski,2021-11-28 05:57:07 UTC,2021-11-28 16:22:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/170542576/medium.jpeg,,,1,0,FALSE,,"Fraser Valley, BC, Canada",49.028072,-120.829758,17,,,,17,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102064931,10/9/21,2021-10-09 19:55:00 UTC,Pacific Time (US & Canada),515751,Brian Starzomski,2021-11-28 05:57:45 UTC,2021-11-28 16:22:23 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/170542628/medium.jpeg,,,1,0,FALSE,,"Fraser Valley, BC, Canada",49.028206,-120.830421,7,,,,7,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102249855,10/11/21,2021-10-11 21:49:00 UTC,Pacific Time (US & Canada),5239267,Pearly_Baker,2021-11-30 18:19:49 UTC,2022-02-04 03:44:24 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/170882171/medium.jpg,,,1,0,FALSE,,"Chelan County, WA, USA",48.50885833,-120.7547361,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102310693,9/20/21,2021-09-20 19:46:00 UTC,Mountain Time (US & Canada),1079214,Lori Skulski,2021-12-01 18:36:10 UTC,2021-12-02 13:59:51 UTC,research,,https://static.inaturalist.org/photos/170995866/medium.jpeg,,,1,0,FALSE,,"Kananaskis, AB T0L, Canada",50.88028889,-115.2948194,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102425602,3/28/05,2005-03-28 11:26:00 UTC,Pacific Time (US & Canada),3376483,danm123,2021-12-03 20:27:54 UTC,2022-01-05 15:49:16 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171211728/medium.jpeg,,,1,0,FALSE,,"Leavenworth, WA 98826, USA",47.4785403,-120.8192444,181,,,,181,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102537334,10/2/21,2021-10-02 16:29:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2021-12-05 16:04:37 UTC,2021-12-07 05:15:45 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171428388/medium.jpg,"Autumn-color, Forest, Mountain-Cascades, Mountains, in-habitat, whole-plant",Large specimen near the species' lower elevation limit in this area,2,0,FALSE,,"Chelan, Washington, United States",48.51372213,-120.6659853,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102756946,10/2/21,2021-10-02 19:32:25 UTC,Pacific Time (US & Canada),5004195,Shayla,2021-12-09 07:20:19 UTC,2022-09-07 02:12:48 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171838655/medium.jpeg,,,1,0,FALSE,2,"Manning Park, BC V0X 1R0, Canada",49.027985,-120.829741,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102791859,12/9/21,2021-12-09 19:13:12 UTC,UTC,3637268,Jon Reberlio,2021-12-10 00:04:25 UTC,2024-06-27 06:11:29 UTC,research,,https://static.inaturalist.org/photos/171906716/medium.jpeg,,Doing a transect looking for P. Albicaulis. This ridge I could only find larch spruce and one little lodgepole pine,1,0,FALSE,2,"Exshaw, AB T0L 2C0, Canada",51.1013751,-115.8621398,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
102796870,9/30/16,2016-09-30 17:56:00 UTC,Eastern Time (US & Canada),242433,Tulipifera-ike,2021-12-10 02:24:16 UTC,2022-04-19 12:00:27 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171916330/medium.jpeg,,,1,0,FALSE,,"Chelan County, WA, USA",48.319325,-120.7277361,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103047953,8/1/21,2021-08-01 19:04:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2021-12-14 15:10:44 UTC,2021-12-14 17:09:46 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/172382580/medium.jpg,"in-habitat, whole-plant","Larix lyallii, all alone; seed source is at considerably higher elevation",1,0,FALSE,,"Chelan County, WA, USA",48.21449676,-120.9500812,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103047962,8/1/21,2021-08-01 20:14:00 UTC,Pacific Time (US & Canada),1657037,Christopher J. Earle,2021-12-14 15:10:49 UTC,2021-12-14 17:09:56 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/172382650/medium.jpg,"in-habitat, whole-plant","Sapling of Larix lyallii, only one in the area; stands are nearby at considerably higher elevations",1,0,FALSE,,"Chelan, Washington, United States",48.23165229,-120.9480733,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103276268,9/2/21,2021-09-02 23:53:00 UTC,Pacific Time (US & Canada),1285263,,2021-12-18 23:03:21 UTC,2021-12-23 14:01:31 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/172805112/medium.jpeg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.73923889,-116.7638639,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103276290,9/2/21,2021-09-03 00:05:00 UTC,Pacific Time (US & Canada),1285263,,2021-12-18 23:03:30 UTC,2022-01-15 14:43:30 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/172805376/medium.jpeg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.73834167,-116.7664806,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103353780,8/4/14,2014-08-04 14:35:00 UTC,UTC,2147595,Sean Daniels,2021-12-20 06:49:22 UTC,2022-04-19 11:55:39 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/172739214/medium.jpeg,,,1,0,FALSE,,"Chelan County, WA, USA",48.50825567,-120.7644775,15,,,,15,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103353790,8/4/14,2014-08-04 16:14:00 UTC,UTC,2147595,Sean Daniels,2021-12-20 06:49:25 UTC,2022-04-19 11:55:19 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/172739376/medium.jpeg,,,1,0,FALSE,,"Chelan County, WA, USA",48.50168906,-120.7512284,8,,,,8,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
103484037,10/14/15,2015-10-14 20:42:00 UTC,Pacific Time (US & Canada),728554,Peter Abrahamsen,2021-12-22 19:16:34 UTC,2024-06-26 02:54:50 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/173207140/medium.jpeg,,,1,0,FALSE,,"Chelan County, WA, USA",47.46137222,-120.9396833,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
104314830,6/16/21,2021-06-16 19:59:00 UTC,Mountain Time (US & Canada),1087911,Greg Pohl,2022-01-04 01:35:24 UTC,2022-01-04 01:44:24 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/174761527/medium.jpeg,,,1,0,FALSE,,"Table Mtn. summit, Pincher Creek No. 9, AB, Canada",49.3585572,-114.2683201,232,,,,232,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
104961155,10/3/21,2021-10-03 15:21:06 UTC,Pacific Time (US & Canada),5304727,Sonia Landwehr,2022-01-15 08:22:08 UTC,2022-09-07 02:14:04 UTC,research,,https://static.inaturalist.org/photos/175995230/medium.jpg,,,3,1,FALSE,3,"E.C. Manning Provincial Park, Fraser Valley, BC, CA",49.01764167,-120.8318633,3,,,,3,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240172,9/26/21,2021-09-26 19:23:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:22 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523388/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.90925097,-115.617983,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240173,9/26/21,2021-09-26 19:32:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:22 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523568/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.91202497,-115.621044,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240174,9/26/21,2021-09-26 19:23:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:22 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523499/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.909131,-115.618102,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240177,9/26/21,2021-09-26 20:25:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:23 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523587/medium.jpg,,,1,0,FALSE,,"Mount Assiniboine, East Kootenay, British Columbia, Canada",50.94290397,-115.635851,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240186,9/26/21,2021-09-27 00:09:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:25 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523693/medium.jpg,,,1,0,FALSE,,"Mount Assiniboine, East Kootenay, British Columbia, Canada",50.95358997,-115.632492,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240196,9/27/21,2021-09-27 21:06:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:28 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523842/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.91019148,-115.6225958,917,,,,917,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240197,9/27/21,2021-09-27 21:06:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:29 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176523855/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.91019148,-115.6225958,917,,,,917,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240206,9/28/21,2021-09-28 23:23:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:31 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176524021/medium.jpg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.91019148,-115.6225958,917,,,,917,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105240224,10/1/21,2021-10-01 21:14:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-01-20 01:44:37 UTC,2024-06-27 06:11:11 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/176524385/medium.jpg,,,1,0,FALSE,,"Improvement District No. 9, AB T0L, Canada",50.88138,-115.590272,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105276086,9/16/21,2021-09-16 21:56:00 UTC,Pacific Time (US & Canada),4985354,,2022-01-20 19:41:44 UTC,2022-01-21 21:47:49 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/176602763/medium.jpg,,Cathedral provincial park ,1,0,FALSE,3,"Cathedral Provincial Park and Protected Area, Okanagan-Similkameen, BC, CA",49.05101775,-120.1844618,489,,,,489,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105673280,10/24/21,2021-10-24 21:37:00 UTC,Mountain Time (US & Canada),2573924,Sarah Hirtle,2022-01-27 18:31:39 UTC,2022-01-28 02:44:05 UTC,research,,https://static.inaturalist.org/photos/177355983/medium.jpeg,,,1,0,FALSE,,"Improvement District No. 4, AB T0K, Canada",49.05130784,-114.056769,83,,,,83,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105815304,1/29/22,2022-01-29 21:50:25 UTC,UTC,3637268,Jon Reberlio,2022-01-30 03:20:21 UTC,2024-06-27 06:11:06 UTC,research,,https://static.inaturalist.org/photos/177630481/medium.jpeg,,,1,0,FALSE,2,"Harrogate, BC V0A 1J0, Canada",51.2510534,-116.0969169,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105816161,1/29/22,2022-01-29 21:15:20 UTC,UTC,3637268,Jon Reberlio,2022-01-30 03:37:52 UTC,2022-02-05 05:58:32 UTC,research,,https://static.inaturalist.org/photos/177632553/medium.jpeg,,,1,0,FALSE,2,"Harrogate, BC V0A 1J0, Canada",51.2473892,-116.0974103,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
105816387,1/29/22,2022-01-29 20:58:46 UTC,UTC,3637268,Jon Reberlio,2022-01-30 03:42:00 UTC,2022-02-05 05:58:32 UTC,research,,https://static.inaturalist.org/photos/177632922/medium.jpeg,,,1,0,FALSE,2,"Harrogate, BC V0A 1J0, Canada",51.2458568,-116.0982228,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
106339940,10/2/04,2004-10-02 18:19:00 UTC,Central Time (US & Canada),1339029,James Riser,2022-02-07 22:10:15 UTC,2023-02-08 13:26:36 UTC,research,,https://static.inaturalist.org/photos/178618351/medium.jpg,,,1,0,FALSE,,"Darby, MT 59829, USA",45.8916052,-114.2623201,33,,,,33,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
106365725,9/29/21,2021-09-29 16:40:00 UTC,Pacific Time (US & Canada),1256862,Julia Carr,2022-02-08 07:41:23 UTC,2022-11-25 18:25:36 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/178647981/medium.jpeg,,,1,0,FALSE,,"East Kootenay, BC, Canada",50.90601354,-115.6393379,271,,,,271,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
